"pid","yearbuilt","location","totval","bedrooms","bathrooms","halfbaths","multibuilding","zone","neighborhood","landval","acres","exval","address"
"16289",1900,"151 ROSETTE ST",61600,2,2,0,FALSE,"RM2","2000","28,100",0.08,0,"151 ROSETTE ST, NEW HAVEN, CT 06511"
"16290",1900,"155 ROSETTE ST",100600,4,1,1,FALSE,"RM2","2000","28,100",0.08,0,"60 CRESCENT ST, NEW HAVEN, CT 06511"
"16291",1900,"159 ROSETTE ST",85700,5,2,0,FALSE,"RM2","2000","28,100",0.08,0,"159  ROSETTE ST, NEW HAVEN, CT 06519"
"16292",1910,"161 ROSETTE ST",99400,5,2,0,FALSE,"RM2","2000","28,400",0.09,0,"161-163 ROSETTE ST 1ST FL, NEW HAVEN, CT 06519"
"16293",1900,"165 ROSETTE ST",82080,6,3,0,FALSE,"RM2","2000","28,100",0.08,0,"235 GRAND AVE, NEW HAVEN, CT 06513"
"16294",1900,"87 HURLBURT ST",138000,6,3,0,FALSE,"RM2","2000","29,800",0.14,0,"50 FITCH ST STE 206B, NEW HAVEN, CT 06515"
"16295",1900,"89 HURLBURT ST",146400,NA,4,0,FALSE,"RM2","2000","28,000",0.08,0,"1761 W HILLSBORO BLVD STE 314, DEERFIELD BEACH, FL 33442"
"16296",1925,"670 WASHINGTON AV",428700,9,5,NA,FALSE,"RM2","2000","33,700",0.41,0,"670 WASHINGTON AV, NEW HAVEN, CT 06511"
"16297",1900,"252 SPRING ST",125000,6,3,0,FALSE,"RM2","2000","28,700",0.1,0,"252 SPRING ST, NEW HAVEN, CT 06519"
"16298",1900,"250 SPRING ST",122500,5,3,0,FALSE,"RM2","2000","28,700",0.1,0,"1 FIELDCREST DR, MONSEY, NY 10952"
"16299",1900,"246 SPRING ST",152300,NA,3,0,FALSE,"RM2","2000","29,000",0.11,0,"446 HOWARD AVE, NEW HAVEN, CT 06519"
"16300",1990,"242 SPRING ST",141000,6,3,0,FALSE,"RM2","2000","29,000",0.11,0,"242 SPRING ST, NEW HAVEN, CT 06519"
"16301",1900,"216 SPRING ST",163700,7,4,0,FALSE,"RM2","2000","29,000",0.11,0,"678 ELM ST 2ND FL, NEW HAVEN, CT 06511"
"16302",1900,"214 SPRING ST",142600,7,3,0,FALSE,"RM2","2000","30,000",0.15,0,"221 SPRING ST, NEW HAVEN, CT 06511"
"16303",1900,"212 SPRING ST",144300,6,3,0,FALSE,"RM2","2000","28,700",0.1,0,"212 SPRING ST, NEW HAVEN, CT 06511"
"16304",1920,"206 SPRING ST",133000,3,2,0,FALSE,"RM2","2000","22,400",0.05,0,"206 SPRING ST, NEW HAVEN, CT 06519"
"16305",1900,"202 SPRING ST",127900,5,3,1,FALSE,"RM2","2000","29,000",0.11,0,"202 SPRING ST, NEW HAVEN, CT 06519"
"16306",1900,"92 HURLBURT ST",102400,4,2,1,FALSE,"RM2","2000","28,100",0.08,0,"92 HURLBURT ST, NEW HAVEN, CT 06519"
"16307",1900,"88 HURLBURT ST",93700,4,2,0,FALSE,"RM2","2000","27,800",0.07,0,"62 WASHINGTON AVE, CHELSEA, MA 02150"
"16308",1900,"84 HURLBURT ST",96800,3,3,0,FALSE,"RM2","2000","27,800",0.07,0,"240 BUTLER ST, HAMDEN, CT 06517"
"16309",1900,"173 ROSETTE ST",95700,5,2,0,FALSE,"RM2","2000","28,400",0.09,0,"4000 HORIZON WAY, IRVING, TX 75063"
"16310",1900,"177 ROSETTE ST",103600,3,1,1,FALSE,"RM2","2000","28,400",0.09,0,"15 BERNADINE RD, MILFORD, CT 06461"
"16311",1900,"179 ROSETTE ST",93200,2,1,0,FALSE,"RM2","2000","28,100",0.08,0,"85 HOWE ST, NEW HAVEN, CT 06511"
"16312",1900,"185 ROSETTE ST",157600,5,3,0,FALSE,"RM2","2000","30,200",0.16,0,"185 ROSETTE ST, NEW HAVEN, CT 06519"
"16313",1900,"189 ROSETTE ST",118300,3,1,1,FALSE,"RM2","2000","29,300",0.12,0,"189 ROSETTE ST, NEW HAVEN, CT 06519"
"16314",1988,"193 ROSETTE ST",131600,6,2,0,FALSE,"RM2","2000","30,200",0.16,0,"193 ROSETTE ST, NEW HAVEN, CT 06519"
"16315",NA,"ROSETTE ST",13900,NA,NA,NA,FALSE,"RM2","2000","13,900",0.03,0,"189 ROSETTE ST, NEW HAVEN, CT 06511"
"16316",1900,"199 ROSETTE ST",85700,2,1,0,FALSE,"RM2","2000","30,200",0.16,0,"199 ROSETTE ST, NEW HAVEN, CT 06519"
"16317",1900,"203 ROSETTE ST",109900,5,2,0,FALSE,"RM2","2000","29,300",0.12,0,"203 ROSETTE ST, NEW HAVEN, CT 06513"
"16318",1900,"207 ROSETTE ST",125200,6,2,1,FALSE,"RM2","2000","28,400",0.09,0,"207 ROSETTE ST, NEW HAVEN, CT 06519"
"16319",NA,"211 ROSETTE ST",30600,NA,NA,NA,FALSE,"RM2","2000","30,600",0.18,0,"165 CHURCH ST, NEW HAVEN, CT 06510"
"16320",1900,"215 ROSETTE ST",379000,NA,NA,NA,FALSE,"RM2","2000","32,100",0.17,0,"726 AVENUE P , BROOKLYN, NY 11223"
"16321",1900,"223 ROSETTE ST",91500,5,3,0,FALSE,"RM2","2000","30,500",0.17,0,"223 ROSETTE ST, NEW HAVEN, CT 06511"
"16322",1900,"227 ROSETTE ST",119200,4,3,0,FALSE,"RM2","2000","28,400",0.09,0,"227 ROSETTE ST, NEW HAVEN, CT 06519"
"16323",1900,"690 WASHINGTON AV",257400,0,0,NA,FALSE,"RM2","2000","28,700",0.1,0,"690 WASHINGTON AVE, NEW HAVEN, CT 06519"
"16324",1900,"476 HOWARD AV",152800,6,3,0,FALSE,"RM2","2000","28,100",0.21,0,"476 HOWARD AV, NEW HAVEN, CT 06519"
"16325",1875,"470 HOWARD AV",166400,NA,3,0,FALSE,"RM2","2000","28,900",0.27,0,"5 ELM ST, NEW HAVEN, CT 06510"
"16326",1900,"466 HOWARD AV",162300,8,3,0,FALSE,"RM2","2000","27,400",0.17,0,"466 HOWARD AV, NEW HAVEN, CT 06511"
"16327",1900,"460 HOWARD AV",198000,7,3,0,FALSE,"RM2","2000","27,200",0.16,0,"460 HOWARD AV, NEW HAVEN, CT 06519"
"16328",1937,"456 HOWARD AV",141700,5,1,1,FALSE,"RM2","2000","25,000",0.07,3700,"456 HOWARD AVE, NEW HAVEN, CT 06519"
"16329",1910,"61 ROSETTE ST",121200,4,2,0,FALSE,"RM2","2000","25,200",0.06,0,"61 ROSETTE ST, NEW HAVEN, CT 06511"
"16330",1900,"71 ROSETTE ST",150400,4,1,1,FALSE,"RM2","2000","28,100",0.08,0,"71 ROSETTE ST, NEW HAVEN, CT 06519"
"16331",1910,"73 ROSETTE ST",136400,4,2,0,FALSE,"RM2","2000","30,000",0.15,0,"73 ROSETTE ST, NEW HAVEN, CT 06519"
"16332",1989,"75 ROSETTE ST",114000,3,1,0,FALSE,"RM2","2000","29,300",0.12,0,"75 ROSETTE ST, NEW HAVEN, CT 06519"
"16333",1888,"91 ROSETTE ST",1252900,0,0,NA,FALSE,"RM2","2000","294,300",0.47,69100,"300 WHALLEY AV 3RD FL, NEW HAVEN, CT 06511"
"16334",1900,"138 SPRING ST",140300,4,2,0,FALSE,"RM2","2000","30,200",0.16,0,"138 SPRING ST, NEW HAVEN, CT 06519"
"16335",1900,"134 SPRING ST",143400,4,2,0,FALSE,"RM2","2000","29,500",0.13,0,"134 SPRING ST, NEW HAVEN, CT 06511"
"16336",1910,"132 SPRING ST",103200,4,2,0,FALSE,"RM2","2000","28,700",0.1,0,"132 SPRING ST, NEW HAVEN, CT 06519"
"16337",1910,"128 SPRING ST",151900,6,3,0,FALSE,"RM2","2000","29,500",0.13,0,"2032 BUFFALO WAY, DURHAM, NC 27704"
"16338",1900,"126 SPRING ST",152400,6,3,0,FALSE,"RM2","2000","29,500",0.13,0,"262 CRESCENT ST, NEW HAVEN, CT 06511"
"16339",1900,"124 SPRING ST",101100,4,2,0,FALSE,"RM2","2000","25,200",0.06,0,"124 SPRING ST, NEW HAVEN, CT 06519"
"16340",2012,"140 DEWITT ST",55701600,0,0,NA,FALSE,"RM2","2000","1,086,200",3.86,273200,"165 CHURCH ST, NEW HAVEN, CT 06510"
"16341",1900,"124 DEWITT ST",124500,6,3,0,FALSE,"RM2","2000","31,800",0.25,0,"11 GREENWOOD  ST, NEW HAVEN, CT 06519"
"16342",1910,"120 DEWITT ST",192700,6,3,0,FALSE,"RM2","2000","31,700",0.24,0,"120 DEWITT ST, NEW HAVEN, CT 06519"
"16343",1900,"116 DEWITT ST",121400,4,2,0,FALSE,"RM2","2000","32,000",0.26,0,"116 DEWITT ST, NEW HAVEN, CT 06519"
"16344",1910,"110 DEWITT ST",112600,6,1,1,FALSE,"RM2","2000","29,300",0.12,0,"100 HOWE ST, NEW HAVEN, CT 06511"
"16345",1900,"108 DEWITT ST",115600,5,3,0,FALSE,"RM2","2000","25,200",0.06,0,"50 FITCH ST STE 206B, NEW HAVEN, CT 06515"
"16346",1900,"106 DEWITT ST",88700,4,2,0,FALSE,"RM2","2000","29,500",0.13,0,"106 DEWITT STREET, NEW HAVEN, CT 06519"
"16347",1900,"102 DEWITT ST",116400,5,2,1,FALSE,"RM2","2000","29,800",0.14,0,"102 DEWITT ST, NEW HAVEN, CT 06519"
"16348",1940,"155 SPRING ST",67800,0,0,NA,FALSE,"RM2","2000","28,100",0.08,0,"155 SPRING ST, NEW HAVEN, CT 06519"
"16349",1910,"157 SPRING ST",120600,4,2,0,FALSE,"RM2","2000","29,000",0.11,0,"117 KIMBELRY AVE, NEW HAVEN, CT 06519"
"16350",1900,"159 SPRING ST",191300,8,4,0,TRUE,"RM2","2000","28,600",0.1,0,"159 SPRING ST, NEW HAVEN, CT 06519"
"16351",1910,"161 SPRING ST",120500,4,2,0,FALSE,"RM2","2000","31,600",0.23,0,"19 GROUSE LN, WOODBRIDGE, CT 06525"
"16352",1900,"163 SPRING ST",175700,6,3,0,FALSE,"RM2","2000","31,800",0.25,0,"163 SPRING ST 1ST FL, NEW HAVEN, CT 06519"
"16353",1910,"165 SPRING ST",136400,5,3,0,FALSE,"RM2","2000","31,800",0.25,0,"165 SPRING ST, NEW HAVEN, CT 06519"
"16354",1910,"167 SPRING ST",124800,3,2,0,FALSE,"RM2","2000","28,100",0.08,0,"167 SPRING ST, NEW HAVEN, CT 06519"
"16355",1900,"169 SPRING ST",104200,3,1,0,FALSE,"RM2","2000","28,700",0.1,0,"169 SPRING ST, NEW HAVEN, CT 06519"
"16356",1900,"171 SPRING ST",143200,6,1,1,FALSE,"RM2","2000","28,700",0.1,0,"171 SPRING ST, NEW HAVEN, CT 06519"
"16357",1910,"111 BUTTON ST",141800,5,3,0,FALSE,"RM2","2000","30,500",0.17,0,"PO BOX 8752, NEW HAVEN, CT 06531"
"16358",1900,"115 BUTTON ST",124500,3,1,1,FALSE,"RM2","2000","28,700",0.1,3200,"115 BUTTON STREET, NEW HAVEN, CT 06519"
"16359",1910,"117 BUTTON ST",182800,6,3,0,FALSE,"RM2","2000","29,000",0.11,0,"87 RIDGEDALE RD, MONROE, CT 06468"
"16360",NA,"123 BUTTON ST",29000,NA,NA,NA,FALSE,"RM2","2000","29,000",0.11,0,"165 CHURCH ST, NEW HAVEN, CT 06510"
"16361",1900,"518 HOWARD AV",410708,0,0,NA,FALSE,"RM2","2000","165,700",0.24,18500,"235 GRAND AVE, NEW HAVEN, CT 06513"
"16363",1973,"506 HOWARD AV",1010900,0,0,NA,FALSE,"RM2","2000","35,300",1.18,0,"P O BOX 7294, NEW HAVEN, CT 06511"
"16364",1900,"498 HOWARD AV",158200,4,2,0,FALSE,"RM2","2000","28,400",0.23,0,"498 HOWARD AV, NEW HAVEN, CT 06519"
"16365",1900,"494 HOWARD AV",140000,3,2,0,FALSE,"RM2","2000","25,300",0.08,3700,"494 HOWARD AV, NEW HAVEN, CT 06519"
"16366",1900,"490 HOWARD AV",121000,5,3,0,FALSE,"RM2","2000","25,300",0.08,0,"62 WASHINGTON AVE, CHELSEA, MA 02150"
"16367",1900,"486 HOWARD AV",140900,8,3,0,FALSE,"RM2","2000","26,600",0.13,0,"486 HOWARD AV, NEW HAVEN, CT 06519"
"16368",1900,"121 SPRING ST",136500,5,3,0,FALSE,"RM2","2000","28,700",0.1,0,"121 SPRING ST, NEW HAVEN, CT 06519"
"16369",1900,"123 SPRING ST",95100,2,1,0,FALSE,"RM2","2000","25,200",0.06,0,"123 SPRING ST, NEW HAVEN, CT 06519"
"16370",1900,"125 SPRING ST",100600,2,2,0,FALSE,"RM2","2000","25,200",0.06,0,"85 HOWE ST, NEW HAVEN, CT 06511"
"16371",1900,"127 SPRING ST",117400,4,2,0,FALSE,"RM2","2000","29,000",0.11,0,"127 SPRING ST, NEW HAVEN, CT 06519"
"16372",1900,"129 SPRING ST",116100,5,2,0,FALSE,"RM2","2000","28,100",0.08,0,"129 SPRING ST, NEW HAVEN, CT 06519"
"16373",1900,"131 SPRING ST",130500,4,2,0,FALSE,"RM2","2000","28,400",0.09,0,"131 SPRING ST, NEW HAVEN, CT 06519"
"16374",1900,"133 SPRING ST",112500,5,2,0,FALSE,"RM2","2000","28,400",0.09,0,"133 SPRING ST, NEW HAVEN, CT 06519"
"16375",1900,"135 SPRING ST",147200,5,2,1,FALSE,"RM2","2000","28,400",0.09,0,"239 PINE ORCHARD RD, BRANFORD, CT 06405"
"16376",1900,"111 DEWITT ST",68900,3,1,0,FALSE,"RM2","2000","27,800",0.07,0,"111 DEWITT ST, NEW HAVEN, CT 06519"
"16377",1900,"113 DEWITT ST",138600,7,3,0,FALSE,"RM2","2000","29,800",0.14,0,"113 DEWITT ST, NEW HAVEN, CT 06519"
"16378",1900,"115 DEWITT ST",110500,5,3,0,FALSE,"RM2","2000","29,800",0.14,0,"285 BELLEVUE RD, NEW HAVEN, CT 06511"
"16379",1920,"117 DEWITT ST",284400,NA,NA,0,TRUE,"RM2","2000","30,600",0.18,0,"117 DEWITT ST, NEW HAVEN, CT 06519"
"16380",1900,"119 DEWITT ST",169100,NA,3,0,FALSE,"RM2","2000","29,000",0.11,0,"PO BOX 3616, WOODBRIDGE, CT 06525"
"16381",1900,"121 DEWITT ST",134500,NA,3,0,FALSE,"RM2","2000","28,700",0.1,0,"76 EVERIT ST, NEW HAVEN, CT 06511"
"16382",1900,"125 DEWITT ST",150700,8,3,0,FALSE,"RM2","2000","28,100",0.08,0,"228 COLONY RD, NEW HAVEN, CT 06511"
"16383",1910,"206 PUTNAM ST",167580,NA,3,0,FALSE,"RM2","2000","28,700",0.1,0,"235 GRAND AVE, NEW HAVEN, CT 06513"
"16384",1998,"198 PUTNAM ST",131800,6,2,0,FALSE,"RM2","2000","28,700",0.1,0,"235 GRAND AVE, NEW HAVEN, CT 06513"
"16385",1910,"196 PUTNAM ST",172500,6,3,0,FALSE,"RM2","2000","29,500",0.13,0,"19 GOERGE ST, MILFORD, CT 06460"
"16386",NA,"184 PUTNAM ST",36900,NA,NA,NA,FALSE,"RM2","2000","28,700",0.1,0,"184 PUTNAM ST, NEW HAVEN, CT 06519"
"16387",NA,"180 PUTNAM ST",28700,NA,NA,NA,FALSE,"RM2","2000","28,700",0.1,0,"235 GRAND AVE, NEW HAVEN, CT 06513"
"16388",1890,"578 HOWARD AV",158900,8,3,0,FALSE,"RM2","2000","25,600",0.09,0,"578 HOWARD AV, NEW HAVEN, CT 06519"
"16389",1890,"574 HOWARD AV",98700,4,2,0,FALSE,"RM2","2000","25,000",0.07,0,"149-03 11TH AVENUE, WHITESTONE, NY 11357"
"16390",1900,"570 HOWARD AV",156300,5,3,0,FALSE,"RM2","2000","25,000",0.07,0,"570 HOWARD AV, NEW HAVEN, CT 06519"
"16391",1900,"564 HOWARD AV",286300,6,6,0,FALSE,"RM2","2000","28,600",0.16,0,"399 WHALLEY AVE, NEW HAVEN, CT 06511"
"16392",1900,"560 HOWARD AV",236300,6,6,0,FALSE,"RM2","2000","28,400",0.15,0,"174 SCRANTON ST, NEW HAVEN, CT 06511"
"16393",1810,"556 HOWARD AV",165700,6,3,0,FALSE,"RM2","2000","49,600",0.15,0,"399 WHALLEY AVE, NEW HAVEN, CT 06511"
"16394",NA,"552 HOWARD AV",23200,NA,NA,NA,FALSE,"RM2","2000","19,100",0.05,0,"165 CHURCH ST, NEW HAVEN, CT 06510"
"16395",1978,"550 HOWARD AV",355500,12,6,NA,FALSE,"RM2","2000","32,200",0.46,0,"36 PARK PLACE, BRANFORD, CT 06405"
"16396",NA,"544 HOWARD AV",1300,NA,NA,NA,FALSE,"RM2","2000","1,300",0.03,0,"8 ORMOND ST, HEMPSTEAD, NY 11550"
"16397",1910,"538 HOWARD AV",181800,6,3,0,FALSE,"RM2","2000","26,100",0.11,0,"8 ORMOND ST, HEMPSTEAD, NY 11550"
"16398",1910,"534 HOWARD AV",179400,NA,3,0,FALSE,"RM2","2000","26,400",0.12,0,"3476 STATEVIEW BLVD, FORT MILL, SC 29715"
"16399",1910,"530 HOWARD AV",135900,6,3,0,FALSE,"RM2","2000","26,100",0.11,0,"PO BOX 936, MONSEY, NY 10952"
"16400",1900,"181 PUTNAM ST",173100,6,2,0,FALSE,"RM2","2000","29,300",0.12,0,"181 PUTNAM ST, NEW HAVEN, CT 06519"
"16401",1910,"185 PUTNAM ST",129300,4,2,0,FALSE,"RM2","2000","28,400",0.09,0,"185 PUTNAM ST, NEW HAVEN, CT 06519"
"16402",1900,"189 PUTNAM ST",132200,5,3,0,FALSE,"RM2","2000","28,700",0.1,0,"189 PUTNAM ST, NEW HAVEN, CT 06519"
"16403",2014,"193 PUTNAM ST",270300,5,3,2,FALSE,"RM2","2000","29,100",0.11,0,"193 PUTNAM ST, NEW HAVEN, CT 06519"
"16404",1900,"197 PUTNAM ST",156800,4,2,0,FALSE,"RM2","2000","29,000",0.11,0,"197 PUTNAM ST, NEW HAVEN, CT 06519"
"16405",2014,"201 PUTNAM ST",266300,4,3,2,FALSE,"RM2","2000","29,400",0.12,0,"201 PUTNAM ST, NEW HAVEN, CT 06519"
"16407",1978,"145 DEWITT ST",1834700,0,0,NA,TRUE,"RM2","2000","427,800",1.81,0,"36 PARK PLACE, BRANFORD, CT 06405"
"16408",2009,"360 COLUMBUS AV",51734000,NA,NA,NA,TRUE,"RM2","CT1","3,107,500",8.52,308600,"360 COLUMBUS AV, NEW HAVEN, CT 06519"
"16409",1915,"588 HOWARD AV",281700,NA,6,0,FALSE,"RM2","2000","29,100",0.29,0,"140 MILL ST APT #1066, EAST HAVEN, CT 06512"
"16410",1923,"261 PORTSEA ST",583300,0,0,NA,FALSE,"RM2","2000","32,200",0.28,88600,"PO BOX 384, NEW HAVEN, CT 06513"
"16411",1900,"267 PORTSEA ST",120300,4,2,0,FALSE,"RM2","2000","13,900",0.03,0,"267 PORTSEA ST, NEW HAVEN, CT 06511"
"16412",1900,"269 PORTSEA ST",124900,4,2,0,FALSE,"RM2","2000","18,500",0.04,0,"269 PORTSEA STREET, NEW HAVEN, CT 06519"
"16413",1900,"271 PORTSEA ST",124900,4,2,0,FALSE,"RM2","2000","18,500",0.04,0,"271 PORTSEA ST, NEW HAVEN, CT 06519"
"16414",1900,"273 PORTSEA ST",120300,4,2,0,FALSE,"RM2","2000","13,900",0.03,0,"273 PORTSEA ST, NEW HAVEN, CT 06511"
"16415",1920,"275 PORTSEA ST",126700,4,2,0,FALSE,"RM2","2000","13,900",0.03,6400,"275 PORTSEA ST, NEW HAVEN, CT 06519"
"16416",1900,"277 PORTSEA ST",124900,4,2,0,FALSE,"RM2","2000","18,500",0.04,0,"277 PORTSEA ST, NEW HAVEN, CT 06519"
"16417",1900,"279 PORTSEA ST",120300,4,2,0,FALSE,"RM2","2000","13,900",0.03,0,"100 HOWE ST, NEW HAVEN, CT 06511"
"16418",1900,"281 PORTSEA ST",111900,4,2,0,FALSE,"RM2","2000","18,500",0.04,2700,"281 PORTSEA ST, NEW HAVEN, CT 06519"
"16419",NA,"420 CONGRESS AV",17400,NA,NA,NA,FALSE,"IL","M","16,900",0.07,0,"789 HOWARD AVE, NEW HAVEN, CT 06519"
"16420",1931,"430 CONGRESS AV",8626900,0,0,NA,FALSE,"IL","M","880,200",3.87,558900,"789 HOWARD AVE, NEW HAVEN, CT 06519"
"16422",1940,"690 HOWARD AV",1454900,0,14,NA,TRUE,"BA","L","222,000",0.46,0,"830 GRAND AVE, NEW HAVEN, CT 06513"
"16423",NA,"HOWARD AV",1400,NA,NA,NA,FALSE,"BA","L","1,400",0,0,"830 GRAND AV, NEW HAVEN, CT 06513"
"16424",1930,"680 HOWARD AV",1202500,0,0,NA,FALSE,"BA","L","956,300",0.59,0,"ONE UNION PLACE, HARTFORD, CT 06114"
"16425",1926,"672 HOWARD AV",803300,0,0,NA,FALSE,"BA","1900","248,800",0.14,0,"300 WHALLEY AVE 3RD FL, NEW HAVEN, CT 06511"
"16426",NA,"289 WASHINGTON AV",153200,NA,NA,NA,FALSE,"BA","N","142,000",0.14,0,"165 CHURCH ST, NEW HAVEN, CT 06510"
"16427",NA,"299 WASHINGTON AV",157200,NA,NA,NA,FALSE,"BA","N","144,900",0.15,0,"165 CHURCH ST, NEW HAVEN, CT 06510"
"16428",2006,"307 WASHINGTON AV",3106600,NA,NA,NA,FALSE,"BA","N","136,400",0.11,91600,"165 CHURCH ST, NEW HAVEN, CT 06510"
"16429",NA,"9 DAGGETT ST",44300,NA,NA,NA,FALSE,"RM2","W","38,100",0.06,0,"165 CHURCH ST, NEW HAVEN, CT 06510"
"16430",NA,"13 DAGGETT ST",44000,NA,NA,NA,FALSE,"RM2","W","38,500",0.07,0,"165 CHURCH ST, NEW HAVEN, CT 06510"
"16431",NA,"17 DAGGETT ST",70500,NA,NA,NA,FALSE,"RM2","1900","50,000",0.25,0,"165 CHURCH ST, NEW HAVEN, CT 06510"
"16432",NA,"27 DAGGETT ST",50300,NA,NA,NA,FALSE,"RM2","1900","44,100",0.08,0,"27 DAGGETT ST, NEW HAVEN, CT 06511"
"16433",NA,"31 DAGGETT ST",53500,NA,NA,NA,FALSE,"RM2","1900","44,600",0.09,0,"165 CHURCH ST, NEW HAVEN, CT 06510"
"16434",1910,"69 DAGGETT ST",1222300,0,0,NA,TRUE,"IL","W","286,500",1.06,65100,"1 LINDEN PLACE, SUITE 210, GREAT NECK, NY 11021"
"16435",1900,"514 CONGRESS AV",361800,0,0,NA,FALSE,"IL","M","120,500",0.34,0,"789 HOWARD AVE, NEW HAVEN, CT 06519"
"16436",1900,"500 CONGRESS AV",509400,0,0,NA,FALSE,"IL","M","63,600",0.18,31300,"789 HOWARD AVE, NEW HAVEN, CT 06519"
"16437",1982,"660 HOWARD AV",307100,0,0,NA,FALSE,"BA","N","160,700",0.29,0,"660 HOWARD AV, NEW HAVEN, CT 06519"
"16438",1900,"644 HOWARD AV",145600,6,2,0,FALSE,"RM2","1900","40,600",0.1,0,"644 HOWARD AV, NEW HAVEN, CT 06519"
"16439",1900,"640 HOWARD AV",150500,8,3,0,FALSE,"RM2","1900","40,600",0.1,0,"PO BOX 120171, EAST HAVEN, CT 06512"
"16440",NA,"634 HOWARD AV",42400,NA,NA,NA,FALSE,"RM2","1900","42,400",0.15,0,"165 CHURCH ST, NEW HAVEN, CT 06510"
"16441",1900,"630 HOWARD AV",151600,4,2,0,FALSE,"RM2","1900","41,300",0.12,0,"1314 EAST LAS OLAS BLVD STE 34, FORT LAUDERDALE, FL 33301"
"16442",1900,"626 HOWARD AV",180000,6,3,0,FALSE,"RM2","1900","40,200",0.09,0,"PO BOX 7145, NEW HAVEN, CT 06519"
"16443",1900,"622 HOWARD AV",197400,7,3,0,FALSE,"RM2","1900","43,600",0.19,0,"622 HOWARD AV, NEW HAVEN, CT 06519"
"16445",1890,"295 COLUMBUS AV",156400,4,2,0,FALSE,"RM2","1900","46,400",0.13,0,"295 COLUMBUS AV, NEW HAVEN, CT 06519"
"16447",1940,"307 COLUMBUS AV",197700,0,0,NA,FALSE,"BA","CT1","68,900",0.24,0,"1701 LITCHFIELD TPKE, WOODBRIDGE, CT 06525"
"16448",1952,"350 WASHINGTON AV",319500,0,0,NA,FALSE,"BA","N","126,500",0.07,0,"350 WASHINGTON AVE, NEW HAVEN, CT 06519"
"16449",NA,"338 WASHINGTON AV",133200,NA,NA,NA,FALSE,"BA","N","133,200",0.1,0,"350 WASHINGTON AV, NEW HAVEN, CT 06519"
"16450",1900,"332 WASHINGTON AV",91100,4,2,0,FALSE,"BA","1900","37,900",0.06,0,"332 WASHINGTON AV, NEW HAVEN, CT 06519"
"16451",NA,"326 WASHINGTON AV",126500,NA,NA,NA,FALSE,"BA","N","126,500",0.07,0,"165 CHRUCH ST, NEW HAVEN, CT 06510"
"16452",1900,"226 CEDAR ST",667100,0,0,NA,FALSE,"RM2","CT1","64,000",0.52,0,"226 CEDAR ST, NEW HAVEN, CT 06519"
"16453",NA,"229 COLUMBUS AV",24100,NA,NA,NA,FALSE,"RM2","CT1","14,100",0.12,0,"226 CEDAR ST, NEW HAVEN, CT 06519"
"16454",NA,"219 COLUMBUS AV",45500,NA,NA,NA,FALSE,"RM2","1900","45,500",0.11,0,"226 CEDAR ST, NEW HAVEN, CT 06519"
"16455",1992,"225 COLUMBUS AV",169700,4,2,2,FALSE,"RM2","1900","45,300",0.1,0,"225 COLUMBUS AV, NEW HAVEN, CT 06519"
"16456",1910,"233 COLUMBUS AV",188400,6,3,0,FALSE,"RM2","1900","44,600",0.09,0,"233 COLUMBUS AV, NEW HAVEN, CT 06519"
"16457",1992,"237 COLUMBUS AV",164400,6,4,2,FALSE,"RM2","1900","44,600",0.09,0,"237 COLUMBUS AV, NEW HAVEN, CT 06519"
"16458",1992,"241 COLUMBUS AV",158600,6,3,0,FALSE,"RM2","1900","46,400",0.13,0,"241 COLUMBUS AV, NEW HAVEN, CT 06519"
"16459",1900,"245 COLUMBUS AV",158500,8,3,0,FALSE,"RM2","1900","45,600",0.11,0,"351 WINTHROP AVE, NEW HAVEN, CT 06519"
"16460",1910,"249 COLUMBUS AV",126400,4,2,0,FALSE,"RM2","1900","45,600",0.11,0,"130 PORTSEA ST, NEW HAVEN, CT 06519"
"16461",1988,"257 COLUMBUS AV",1592300,0,0,NA,FALSE,"RM2","CT1","91,600",0.74,0,"257 COLUMBUS AV, NEW HAVEN, CT 06519"
"16462",1900,"261 COLUMBUS AV",417400,0,0,NA,FALSE,"RM2","CT1","62,900",0.14,0,"261 COLUMBUS AV, NEW HAVEN, CT 06511"
"16463",1960,"619 HOWARD AV",313900,NA,6,0,FALSE,"RM2","1900","44,100",0.14,0,"PO BOX 3616, WOODBRIDGE, CT 06525"
"16464",1900,"627 HOWARD AV",346100,NA,6,0,FALSE,"RM2","1900","44,400",0.14,0,"1701 LITCHFIELD TPKE, WOODBRIDGE, CT 06525"
"16465",1990,"633 HOWARD AV",140900,6,2,1,FALSE,"RM2","1900","42,100",0.14,0,"1701 LITCHFIELD TPKE, WOODBRIDGE, CT 06525"
"16466",NA,"MINOR ST",24600,NA,NA,NA,FALSE,"RM2","1900","24,600",0.03,0," 154 MINOR ST, NEW HAVEN, CT 06519"
"16467",1900,"637 HOWARD AV",310700,6,5,NA,FALSE,"RM2","1900","42,000",0.14,7100,"1701 LITCHFIELD TPKE, WOODBRIDGE, CT 06525"
"16468",1992,"154 MINOR ST",4e+05,0,0,NA,FALSE,"RM2","1900","45,700",0.11,0,"154 MINOR ST, NEW HAVEN, CT 06519"
"16469",1900,"134 MINOR ST",201900,6,3,0,FALSE,"RM2","1900","44,600",0.09,0,"134 MINOR ST, NEW HAVEN, CT 06519"
